replicate,plate number,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12
3,22,1,1,1,0,0,1,1,1,0,77,0,0,0,0,31,0,56
3,23,1,0,0,1,1,0,0,20,0,0,0,0,0,0,0,58,10
3,24,1,0,0,0,0,0,0,0,0,0,1,0,0,71,0,0,99
3,25,0,1,0,1,0,0,0,1,0,0,0,0,1,0,26,1,2
3,26,0,0,0,1,0,0,1,35,6,0,0,44,1,0,46,0,14
3,27,1,0,0,0,0,17,1,0,0,0,9,0,9,1,28,0,0
3,28,1,1,0,0,0,0,0,0,0,1,12,0,0,10,0,0,0
3,29,0,0,0,0,1,0,0,0,1,44,0,0,20,0,0,0,29
3,30,0,0,0,0,0,2,1,0,0,0,0,40,0,9,0,0,0
4,1,1,0,1,0,1,0,0,0,0,62,0,100,2,1,NA,NA,NA
4,2,1,0,1,1,1,1,1,0,0,10,1,32,94,0,NA,NA,NA
4,3,0,1,1,0,0,1,0,1,58,0,19,73,0,0,NA,NA,NA
4,4,0,1,1,0,0,0,0,67,0,0,0,0,0,48,NA,NA,NA
4,5,0,2,0,1,1,0,0,1,0,44,0,0,1,0,NA,NA,NA
4,6,1,1,0,0,1,0,0,1,1,0,0,20,7,88,NA,NA,NA
4,7,0,0,1,0,0,0,1,0,1,1,80,0,102,37,NA,NA,NA
4,8,1,0,1,1,1,1,0,0,0,0,0,46,0,0,NA,NA,NA
4,9,2,1,0,1,0,0,0,1,0,0,44,2,15,55,NA,NA,NA
4,10,0,1,1,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA
4,11,1,0,0,1,1,3,0,0,0,1,0,51,0,0,NA,NA,NA
4,12,0,1,0,1,0,0,0,1,1,64,0,129,0,0,NA,NA,NA
4,13,0,1,0,0,1,1,31,0,21,0,0,87,1,0,NA,NA,NA
4,14,1,0,0,0,0,0,1,0,0,0,0,0,0,70,NA,NA,NA
4,15,0,1,1,0,0,0,31,0,79,39,0,0,1,0,NA,NA,NA
4,16,0,1,0,0,0,0,0,1,0,0,1,1,0,0,NA,NA,NA
4,17,1,0,1,0,1,0,0,0,0,0,0,0,77,0,NA,NA,NA
4,18,0,1,0,0,0,0,0,0,0,1,45,93,0,85,NA,NA,NA
4,19,0,0,0,1,0,1,0,0,1,0,0,57,0,0,NA,NA,NA
4,20,1,1,0,0,1,0,1,0,0,80,0,80,53,0,NA,NA,NA
4,21,0,1,0,0,0,0,0,0,1,0,16,0,37,1,NA,NA,NA
4,22,1,1,0,0,0,0,0,0,0,1,0,0,62,44,NA,NA,NA
4,23,0,1,0,0,0,0,0,0,0,56,1,0,1,41,NA,NA,NA
4,24,2,0,1,0,1,1,1,0,0,0,0,86,81,0,NA,NA,NA
4,25,1,0,1,0,0,1,0,20,0,56,0,1,68,65,NA,NA,NA
4,26,1,0,1,0,1,0,0,0,1,31,0,0,0,38,NA,NA,NA
4,27,1,0,1,0,0,1,0,0,0,0,44,0,0,0,NA,NA,NA
4,28,1,0,0,1,1,1,1,0,0,86,1,0,61,49,NA,NA,NA
4,29,0,1,1,0,0,1,0,0,63,1,0,0,128,0,NA,NA,NA
4,30,1,1,2,1,0,0,0,0,0,42,0,0,38,94,NA,NA,NA
